,set,artist,song,lyrics,start,stop,spk_id,utt_id,mix_file,vox_file,sr
7361,train,12,57,OH UH,0135.36,0140.36,mashups_12-part_0057,mashups_12-part_0057-0007361,db/mashups_mono/train/12_57/mixture.wav,db/mashups_mono/train/12_57/vocals.wav,44100
7362,train,12,57,OH WIND A BLOWING ALL DAY LONG,0140.36,0148.36,mashups_12-part_0057,mashups_12-part_0057-0007362,db/mashups_mono/train/12_57/mixture.wav,db/mashups_mono/train/12_57/vocals.wav,44100
7363,train,12,57,OH OH OH WIND THAT SEEMS SO LOUD AS SONG OH,0148.36,0158.36,mashups_12-part_0057,mashups_12-part_0057-0007363,db/mashups_mono/train/12_57/mixture.wav,db/mashups_mono/train/12_57/vocals.wav,44100
7364,train,12,57,OH OH WIND OH OH OH WIND,0158.36,0166.36,mashups_12-part_0057,mashups_12-part_0057-0007364,db/mashups_mono/train/12_57/mixture.wav,db/mashups_mono/train/12_57/vocals.wav,44100
7365,train,12,57,THAT SEEMS SO LOUD AS SONG,0166.36,0172.36,mashups_12-part_0057,mashups_12-part_0057-0007365,db/mashups_mono/train/12_57/mixture.wav,db/mashups_mono/train/12_57/vocals.wav,44100
7366,train,12,57,OH WIND,0172.36,0176.36,mashups_12-part_0057,mashups_12-part_0057-0007366,db/mashups_mono/train/12_57/mixture.wav,db/mashups_mono/train/12_57/vocals.wav,44100
7367,train,12,57,A BLOWING ALL DAY LONG,0176.36,0189.84,mashups_12-part_0057,mashups_12-part_0057-0007367,db/mashups_mono/train/12_57/mixture.wav,db/mashups_mono/train/12_57/vocals.wav,44100
7368,train,8,1,<NO_VOX>,0002.60,0007.60,mashups_08-part_0001,mashups_08-part_0001-0007368,db/mashups_mono/train/8_1/mixture.wav,db/mashups_mono/train/8_1/vocals.wav,44100
7369,train,8,1,BACK FROM THE START,0007.60,0012.60,mashups_08-part_0001,mashups_08-part_0001-0007369,db/mashups_mono/train/8_1/mixture.wav,db/mashups_mono/train/8_1/vocals.wav,44100
7370,train,8,1,IN THE WAY YOU ARE MEANINGFUL,0012.60,0018.60,mashups_08-part_0001,mashups_08-part_0001-0007370,db/mashups_mono/train/8_1/mixture.wav,db/mashups_mono/train/8_1/vocals.wav,44100
7371,train,8,1,WELL NOW EVERYTHING'S OKAY FOR A NIGHT AND A DAY BUT IT'S BEEN LIKE AGES OF FEELING SPEECHLESS,0018.60,0027.60,mashups_08-part_0001,mashups_08-part_0001-0007371,db/mashups_mono/train/8_1/mixture.wav,db/mashups_mono/train/8_1/vocals.wav,44100
7372,train,6,1,<NO_VOX>,0000.02,0014.39,mashups_06-part_0001,mashups_06-part_0001-0007372,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7373,train,6,1,I SAW YOU TOSS THE CATS ON HIGH AND BLOW THE BIRDS ABOVE THE SKY,0014.39,0026.14,mashups_06-part_0001,mashups_06-part_0001-0007373,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7374,train,6,1,AND ALL AROUND I HEARD YOU PASS LIKE LADY SKIRTS ACROSS THE GRASS,0026.14,0037.90,mashups_06-part_0001,mashups_06-part_0001-0007374,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7375,train,6,1,OH WIND A BLOWING ALL DAY LONG,0037.90,0049.65,mashups_06-part_0001,mashups_06-part_0001-0007375,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7376,train,6,1,OH WIND THAT SEEMS SO LOUD AS SONG,0049.65,0062.71,mashups_06-part_0001,mashups_06-part_0001-0007376,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7377,train,6,1,I SAW THE DIFFERENT THINGS YOU DID BUT ALWAYS YOU YOURSELF YOU HIT,0062.71,0073.16,mashups_06-part_0001,mashups_06-part_0001-0007377,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7378,train,6,1,I FELT YOUR PUSH I HEARD YOU CRAWL I COULD NOT SEE YOURSELF AT ALL,0073.16,0083.61,mashups_06-part_0001,mashups_06-part_0001-0007378,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7379,train,6,1,OH WIND A BLOWING ALL DAY LONG,0083.61,0095.37,mashups_06-part_0001,mashups_06-part_0001-0007379,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7380,train,6,1,OH WIND THAT SEEMS SO LOUD AS SONG,0095.37,0107.12,mashups_06-part_0001,mashups_06-part_0001-0007380,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7381,train,6,1,OH WIND,0107.12,0113.65,mashups_06-part_0001,mashups_06-part_0001-0007381,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7382,train,6,1,OH WIND THAT SEEMS SO LOUD AS SONG,0113.65,0125.41,mashups_06-part_0001,mashups_06-part_0001-0007382,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7383,train,6,1,OH YOU THAT ARE SO STRONG AND COLD,0125.41,0133.24,mashups_06-part_0001,mashups_06-part_0001-0007383,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7384,train,6,1,OH BLOWER ARE YOU YOUNG OR OLD,0133.24,0139.78,mashups_06-part_0001,mashups_06-part_0001-0007384,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7385,train,6,1,ARE YOU A BEAST OF FIELD AND TREE OR JUST A STRONGER CHILD THAN ME,0139.78,0148.92,mashups_06-part_0001,mashups_06-part_0001-0007385,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7386,train,6,1,OH WIND,0148.92,0156.75,mashups_06-part_0001,mashups_06-part_0001-0007386,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7387,train,6,1,OH WIND OH OH,0156.75,0164.59,mashups_06-part_0001,mashups_06-part_0001-0007387,db/mashups_mono/train/6_1/mixture.wav,db/mashups_mono/train/6_1/vocals.wav,44100
7388,train,2,38,<NO_VOX>,0002.16,0014.59,mashups_02-part_0038,mashups_02-part_0038-0007388,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7389,train,2,38,<NO_VOX>,0014.59,0023.30,mashups_02-part_0038,mashups_02-part_0038-0007389,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7390,train,2,38,THE COAL ON YOUR EYES IS DARK AS YOUR LIES,0023.30,0032.00,mashups_02-part_0038,mashups_02-part_0038-0007390,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7391,train,2,38,IT COMES AS NO SURPRISE YOU'RE SILENT LIKE LOUISE BROOKS,0032.00,0040.70,mashups_02-part_0038,mashups_02-part_0038-0007391,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7392,train,2,38,YOU PLAY FEMME FATALE YOU LOVE TO BE CRUEL,0040.70,0049.40,mashups_02-part_0038,mashups_02-part_0038-0007392,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7393,train,2,38,WITH AN INNOCENT LOOK BUT YOU'RE USING ALL THE HOOKS YOU'RE USING ALL THE HOOKS,0049.40,0061.84,mashups_02-part_0038,mashups_02-part_0038-0007393,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7394,train,2,38,ROTHKO SAID PAINT IS BLACK SCRAPE IT BACK PAINT IT,0061.84,0070.54,mashups_02-part_0038,mashups_02-part_0038-0007394,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7395,train,2,38,JAGGER SAID PAINT IT BLACK SCRAPE IT BACK PAINT IT BLACK THE,0070.54,0081.73,mashups_02-part_0038,mashups_02-part_0038-0007395,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7396,train,2,38,THE RED OF YOUR LIPS COULD LAUNCH A THOUSAND SHIPS,0081.73,0090.43,mashups_02-part_0038,mashups_02-part_0038-0007396,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7397,train,2,38,A VEIN IN KILL IS HEART SO AIM YOUR POISONED DART,0090.43,0099.13,mashups_02-part_0038,mashups_02-part_0038-0007397,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7398,train,2,38,BRING ME TO MY KNEES HURT ME IF YOU PLEASE,0099.13,0107.84,mashups_02-part_0038,mashups_02-part_0038-0007398,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7399,train,2,38,TORTURE IS YOUR ART SO AIM YOUR POISONED DART,0107.84,0115.30,mashups_02-part_0038,mashups_02-part_0038-0007399,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7400,train,2,38,COME ON AIM YOUR POISONED DART,0115.30,0120.27,mashups_02-part_0038,mashups_02-part_0038-0007400,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7401,train,2,38,ROTHKO SAID PAINT IT BLACK SCRAPE IT BACK PAINT IT JAGGER,0120.27,0128.97,mashups_02-part_0038,mashups_02-part_0038-0007401,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7402,train,2,38,JAGGER SAID PAINT IT BLACK SCRAPE IT BACK PAINT IT BLACK,0128.97,0141.40,mashups_02-part_0038,mashups_02-part_0038-0007402,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7403,train,2,38,<NO_VOX>,0141.40,0151.35,mashups_02-part_0038,mashups_02-part_0038-0007403,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7404,train,2,38,<NO_VOX>,0151.35,0157.57,mashups_02-part_0038,mashups_02-part_0038-0007404,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7405,train,2,38,<NO_VOX>,0157.57,0166.27,mashups_02-part_0038,mashups_02-part_0038-0007405,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7406,train,2,38,<NO_VOX>,0166.27,0176.21,mashups_02-part_0038,mashups_02-part_0038-0007406,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7407,train,2,38,BRING ME TO MY KNEES HURT ME IF YOU PLEASE TORTURE IS YOUR ART,0176.21,0189.89,mashups_02-part_0038,mashups_02-part_0038-0007407,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7408,train,2,38,SO AIM YOUR POISONED DART COME ON AIM YOUR POISONED DART ROTHKO SAID,0189.89,0199.84,mashups_02-part_0038,mashups_02-part_0038-0007408,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7409,train,2,38,PAINT IT BLACK SCRAPE IT BACK PAINT IT JAGGER SAID,0199.84,0208.54,mashups_02-part_0038,mashups_02-part_0038-0007409,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7410,train,2,38,PAINT IT BLACK SCRAPE IT BACK PAINT IT ROTHKO SAID PAINT IT BLACK,0208.54,0218.48,mashups_02-part_0038,mashups_02-part_0038-0007410,db/mashups_mono/train/2_38/mixture.wav,db/mashups_mono/train/2_38/vocals.wav,44100
7411,train,5,58,<NO_VOX>,0000.00,0008.95,mashups_05-part_0058,mashups_05-part_0058-0007411,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7412,train,5,58,<NO_VOX>,0008.95,0017.89,mashups_05-part_0058,mashups_05-part_0058-0007412,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7413,train,5,58,SEE THE OLD MAN ON THE BRIDGE HE IS,0017.89,0023.26,mashups_05-part_0058,mashups_05-part_0058-0007413,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7414,train,5,58,HAULING UP A SAGGING NET AND IT'S FULL,0023.26,0030.42,mashups_05-part_0058,mashups_05-part_0058-0007414,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7415,train,5,58,OF EELS TWISTING THROUGH THE EYE SOCKETS OF A HORSE'S HEAD,0030.42,0037.58,mashups_05-part_0058,mashups_05-part_0058-0007415,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7416,train,5,58,AND THIS FIEND HAS NO FAMILY AH,0037.58,0046.53,mashups_05-part_0058,mashups_05-part_0058-0007416,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7417,train,5,58,SO HE WILL OUTLIVE YOU AND ME,0046.53,0054.58,mashups_05-part_0058,mashups_05-part_0058-0007417,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7418,train,5,58,AHA AHA AH AHA AH AHA AH AHA AH,0054.58,0066.21,mashups_05-part_0058,mashups_05-part_0058-0007418,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7419,train,5,58,IN THE HOSPITAL YOU TALKED ABOUT,0066.21,0071.58,mashups_05-part_0058,mashups_05-part_0058-0007419,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7420,train,5,58,THUMBING DOWN THAT TRUCK RIDE FOR THE FIRST TIME,0071.58,0076.05,mashups_05-part_0058,mashups_05-part_0058-0007420,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7421,train,5,58,AND THE FALSE FRIEND KEPT HIS BACK TURNED THAT'S WHEN YOU LEARNED THE FIERCENESS OF MAN,0076.05,0085.00,mashups_05-part_0058,mashups_05-part_0058-0007421,db/mashups_mono/train/5_58/mixture.wav,db/mashups_mono/train/5_58/vocals.wav,44100
7422,train,9,0,<NO_VOX>,0000.00,0009.77,mashups_09-part_0000,mashups_09-part_0000-0007422,db/mashups_mono/train/9_0/mixture.wav,db/mashups_mono/train/9_0/vocals.wav,44100
7423,train,9,0,<NO_VOX>,0009.77,0015.63,mashups_09-part_0000,mashups_09-part_0000-0007423,db/mashups_mono/train/9_0/mixture.wav,db/mashups_mono/train/9_0/vocals.wav,44100
7424,train,9,0,<NO_VOX>,0015.63,0022.47,mashups_09-part_0000,mashups_09-part_0000-0007424,db/mashups_mono/train/9_0/mixture.wav,db/mashups_mono/train/9_0/vocals.wav,44100
7425,train,9,0,UH,0022.47,0028.33,mashups_09-part_0000,mashups_09-part_0000-0007425,db/mashups_mono/train/9_0/mixture.wav,db/mashups_mono/train/9_0/vocals.wav,44100
7426,train,9,0,UH,0028.33,0034.19,mashups_09-part_0000,mashups_09-part_0000-0007426,db/mashups_mono/train/9_0/mixture.wav,db/mashups_mono/train/9_0/vocals.wav,44100
7427,train,12,81,<NO_VOX>,0001.93,0011.86,mashups_12-part_0081,mashups_12-part_0081-0007427,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7428,train,12,81,DIVE ON US DIE FOR US AREN'T YOU REAL REALLY COOL,0011.86,0021.79,mashups_12-part_0081,mashups_12-part_0081-0007428,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7429,train,12,81,POINT YOUR MARBLE LIES CARAMELIZE DUST OF A SCREEN WE'LL STILL BE THERE,0021.79,0032.83,mashups_12-part_0081,mashups_12-part_0081-0007429,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7430,train,12,81,WHERE ARE YOU FLOATING FLOATING YOUR GAZE IS UP IN THE ETHER,0032.83,0043.86,mashups_12-part_0081,mashups_12-part_0081-0007430,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7431,train,12,81,PATIENCE GLOWING GOLDEN GOLDEN SPEAKERS SPEAK FOR THEMSELVES,0043.86,0053.79,mashups_12-part_0081,mashups_12-part_0081-0007431,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7432,train,12,81,THREE A M EASILY,0053.79,0063.72,mashups_12-part_0081,mashups_12-part_0081-0007432,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7433,train,12,81,SHOW ME YOUR GHOST WHISPER,0063.72,0072.55,mashups_12-part_0081,mashups_12-part_0081-0007433,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7434,train,12,81,TROUBLE ISN'T THAT YOU'RE TOO JADED,0072.55,0084.69,mashups_12-part_0081,mashups_12-part_0081-0007434,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7435,train,12,81,<NO_VOX>,0084.69,0093.52,mashups_12-part_0081,mashups_12-part_0081-0007435,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7436,train,12,81,<NO_VOX>,0093.52,0101.24,mashups_12-part_0081,mashups_12-part_0081-0007436,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7437,train,12,81,<NO_VOX>,0101.24,0106.76,mashups_12-part_0081,mashups_12-part_0081-0007437,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7438,train,12,81,WALK THE SILVER LINE LINING AREN'T YOU SEAR BE ASLEEP BAD,0106.76,0116.69,mashups_12-part_0081,mashups_12-part_0081-0007438,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7439,train,12,81,ORDINARY LIVING LIVING IS FOR THE RAG TICKLEY BOY,0116.69,0125.52,mashups_12-part_0081,mashups_12-part_0081-0007439,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7440,train,12,81,THREE A M EASILY,0125.52,0137.65,mashups_12-part_0081,mashups_12-part_0081-0007440,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7441,train,12,81,SHOW ME YOUR GHOST WHISPER,0137.65,0146.48,mashups_12-part_0081,mashups_12-part_0081-0007441,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7442,train,12,81,TROUBLE ISN'T THAT YOU'RE TOO,0146.48,0154.21,mashups_12-part_0081,mashups_12-part_0081-0007442,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7443,train,12,81,TOO JADED,0154.21,0163.03,mashups_12-part_0081,mashups_12-part_0081-0007443,db/mashups_mono/train/12_81/mixture.wav,db/mashups_mono/train/12_81/vocals.wav,44100
7444,train,14,31,<NO_VOX>,0001.94,0010.21,mashups_14-part_0031,mashups_14-part_0031-0007444,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7445,train,14,31,AH WELCOME TO THE GATES OF DANTE'S INFERNO A HATE LASING WAIT FOR OLD TIME ETERNAL DEMONS WITH SKIM ENDINGS NOT FORGIVEN ACROSS THEIR PESSIMISM WITH A VERSE OF EXORCISM SEE THE SOULS OF THE RIGHTEOUS,0010.21,0020.31,mashups_14-part_0031,mashups_14-part_0031-0007445,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7446,train,14,31,MARCH WITH PRECISENESS A PART IS ENLIGHTENED CAUSE FEAR'S FOR THE FRIGHTENED IF MY TEAM YOU BE LIKING IF YOU WE BE FIGHTING KNOWN,0020.31,0025.82,mashups_14-part_0031,mashups_14-part_0031-0007446,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7447,train,14,31,TO BE STRIKING LIKE THE FORCE OF THE VIKINGS AS I STEP FROM THE DARKNESS ONE SPLIT BLASTING ONE HAND CARRYING HATES HEAD IN A BASKET MY EYES HALF DARKENED BY DARTH VADER GLASSES,0025.82,0034.09,mashups_14-part_0031,mashups_14-part_0031-0007447,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7448,train,14,31,WHO EVER ASK IT TELL THEM IT'S DE MAQUIS I MAINTAIN MY GODLESS TAKE AIM THE FATHERS AND ALL THIS IS DONE IN THE NAME OF THE FORE FATHERS,0034.09,0040.52,mashups_14-part_0031,mashups_14-part_0031-0007448,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7449,train,14,31,I MADE A PROMISE TO PUSH THE PAPERS MARGINS I MARCH LIKE THE SPARTANS WITH TODAY'S ARTISTS WE TAKE AIM,0040.52,0046.94,mashups_14-part_0031,mashups_14-part_0031-0007449,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7450,train,14,31,AND HATERS HAVE TO RUN AWAY WITH THEIR HEAD IN SHAME CAUSE WE'RE NOT AFRAID,0046.94,0054.29,mashups_14-part_0031,mashups_14-part_0031-0007450,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7451,train,14,31,AND WE'VE GOT HATE GRENADES WE ARE THE RENEGADES STRAIGHT OUT OF CLINIC A I GOT MY NINE INCH FREE FOR I'M A NICE INCH SPEAKER,0054.29,0063.48,mashups_14-part_0031,mashups_14-part_0031-0007451,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7452,train,14,31,MY NINE IN SPEAKER MY NINE INCH SPEAKER MY NINE GRANTS A PATH FOR MY FRIENDS TO GET SWEETER MY FRIENDS TO GET SWEETER MY FRIENDS TO GET,0063.48,0069.90,mashups_14-part_0031,mashups_14-part_0031-0007452,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7453,train,14,31,HO JURASSIC LIKE OLD SCHOOL YOU SEE ME AS A CAVE MAN GRINDING ON BOATS CAUSE WE'VE BUILT THIS CITY ON ROCK AND ROLL,0069.90,0077.25,mashups_14-part_0031,mashups_14-part_0031-0007453,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7454,train,14,31,THE PARKERS WOULD TRAVEL THE FOUR CORNERS OF THE WORLD JUST TO REACH HER FOR NONISH NOW IS THE CASE ONE IS A TEACHER TO JUMP FIT STATES IN STATION HER POCKETS GETTING PAID HAVING BENT HER ON THE BUS AND WHILE THE GROUP WAS GETTING LAID BUT,0077.25,0087.35,mashups_14-part_0031,mashups_14-part_0031-0007454,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7455,train,14,31,SO EVEN NIECE'S CHIN IS ONE TRACK KEEP ON WILLING IS THE WAS WE DO IT CIGARS GRAB ME NUTS EY LADY SHAKE IT BIT SISTER PEDE ODE SEED KAYDE ADE TEED LIPS WE TAKE AIM,0087.35,0097.46,mashups_14-part_0031,mashups_14-part_0031-0007455,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7456,train,14,31,AND HATERS HAVE TO RUN AWAY WITH THEIR HEAD IN SHAME CAUSE WE'RE NOT AFRAID,0097.46,0104.80,mashups_14-part_0031,mashups_14-part_0031-0007456,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7457,train,14,31,AND WE'VE GOT HATE GRENADES WE ARE THE RENEGADES STRAIGHT OUT OF CLINIC A,0104.80,0111.23,mashups_14-part_0031,mashups_14-part_0031-0007457,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7458,train,14,31,WE WILL BE HEARD CAUSE WE GOT THE THREE VOICES WE PICK UP LONG AND IT'S GONNA DROP BOMBS HITS STAYS A ROCKET,0111.23,0117.66,mashups_14-part_0031,mashups_14-part_0031-0007458,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7459,train,14,31,I STACK IT WE PRE PACK IT AND THEN I SMASH IT SOME GET SIXTY RHYMES,0117.66,0122.25,mashups_14-part_0031,mashups_14-part_0031-0007459,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
7460,train,14,31,AUDIO CRIME AFTER AUDIO CRIME DRESSING MY CHAIR AND MY CLASSICS THE,0122.25,0126.84,mashups_14-part_0031,mashups_14-part_0031-0007460,db/mashups_mono/train/14_31/mixture.wav,db/mashups_mono/train/14_31/vocals.wav,44100
